Unnamed: 0,title,ingredients,directions,link,source,NER
1001293,30 Minute Chicken And Dumplings,"[""1 1/2 lbs chicken breast tenders"", ""1 tablespoon olive oil, 1 turn of the pan"", ""2 tablespoons butter"", ""1 russet potato, peeled and diced"", ""2 medium carrots, peeled and diced or thinly sliced"", ""1 medium onion, chopped"", ""1 stalk celery, diced"", ""1 bay leaf, fresh or dried"", ""salt & freshly ground black pepper"", ""1 teaspoon poultry seasoning, 1/3 palm full"", ""2 tablespoons flour, a handful"", ""1 quart chicken broth or 1 quart chicken stock, canned or paper container,preferred brand kitchen basics"", ""1 (8 ounce) box biscuit mix (preferred brand Jiffy Mix)"", ""1/2 cup warm water"", ""2 tablespoons flat leaf parsley, handful,chopped"", ""1 cup frozen green pea""]","[""Dice tenders into bite size pieces and set aside."", ""Wash hands."", ""Place a large pot on stove over medium high heat."", ""Add oil, butter, vegetables and bay leaf and cook 5 minutes, stirring frequently."", ""Season mixture with salt, pepper and poultry seasoning."", ""Add flour to the pan and cook 2 minutes."", ""Stir broth or stock to the pot and bring to a boil."", ""Add chicken to the broth and stir."", ""Place biscuit mix in a bowl."", ""Combine with 1/2 cup warm water and parsley."", ""Drop tablespoonfuls of prepared mix into the pot, spacing dumplings evenly."", ""Cover pot tightly and reduce heat to medium low."", ""Steam dumplings 8 to 10 minutes."", ""Remove cover and stir chicken and dumplings to thicken sauce a bit."", ""Stir peas into the pan, remove chicken and dumplings from heat and serve in shallow bowls.""]",www.food.com/recipe/30-minute-chicken-and-dumplings-111257,Gathered,"[""chicken breast tenders"", ""olive oil"", ""butter"", ""russet potato"", ""carrots"", ""onion"", ""celery"", ""bay leaf"", ""salt"", ""poultry seasoning"", ""flour"", ""chicken broth"", ""biscuit mix"", ""warm water"", ""flat leaf parsley"", ""frozen green pea""]"
851903,Apricot-Coconut Balls,"[""1 1/2 c. dried apricots, ground"", ""2 c. moist shredded coconut"", ""2/3 c. sweetened condensed milk"", ""confectioners sugar""]","[""Combine apricots and coconut; stir in condensed milk, mixing well."", ""Shape mixture into 32 small balls; roll in sugar."", ""Let stand until firm.""]",www.cookbooks.com/Recipe-Details.aspx?id=351226,Gathered,"[""dried apricots"", ""coconut"", ""condensed milk"", ""confectioners sugar""]"
1438072,"Cornflake, Pecan, And Marshmallow-Topped Sweet Potato Casserole","[""SWEET POTATO FILLING:"", ""2 1/2 pounds sweet potatoes (about 5 medium)"", ""2 tablespoons butter, softened"", ""1/2 cup firmly packed brown sugar"", ""1/2 cup 2% reduced-fat milk"", ""1 large egg"", ""1/2 teaspoon salt"", ""1/2 teaspoon vanilla extract"", ""Vegetable cooking spray"", ""CORNFLAKE, PECAN, AND MARSHMALLOW TOPPING:"", ""1 1/4 cups cornflakes cereal, crushed"", ""1/4 cup chopped pecans"", ""1 tablespoon brown sugar"", ""1 tablespoon melted butter"", ""1 1/4 cups miniature marshmallows""]","[""Prepare filling: Preheat oven to 400\u00b0. Bake sweet potatoes on a baking sheet 1 hour or until tender. Reduce oven temperature to 350\u00b0. Let potatoes stand until cool to touch (about 20 minutes); peel and mash with a potato masher."", ""Beat mashed sweet potatoes, 2 Tbsp. softened butter, and next 5 ingredients at medium speed with an electric mixer until smooth. Spoon mixture into an 11- x 7-inch baking dish coated with cooking spray."", ""Prepare topping: Stir together crushed cornflakes cereal and next 3 ingredients. Sprinkle over sweet potato mixture in diagonal rows 2 inches apart."", ""Bake at 350\u00b0 for 30 minutes. Remove from oven; let stand 10 minutes. Sprinkle miniature marshmallows in alternate rows between cornflake mixture, and bake 10 more minutes."", ""More Irresistible Options"", ""Golden Meringue-Topped Sweet Potato Casserole: Omit Cornflake, Pecan, and Marshmallow Topping. Bake Sweet Potato Filling at 350\u00b0 for 30 minutes. Remove from oven; let stand 10 minutes. Beat 4 egg whites at high speed with an electric mixer until foamy. Gradually add 1/4 cup granulated sugar, 1 Tbsp. at a time, beating until stiff peaks form and sugar is dissolved. Spread meringue over sweet potato mixture; bake 10 more minutes or until golden. Hands-on Time: 30 min.; Total Time: 2 hr., 40 min."", ""Per serving: Calories 216; Fat 8g (sat 1g, mono 1g, poly 2g); Protein 8g; Carb 3g; Fiber 1g; Chol 31mg; Iron 1mg; Sodium 271mg; Calc 66mg"", ""Pecan-Topped Sweet Potato Casserole: Omit Cornflake, Pecan, and Marshmallow Topping. Pulse 3 Tbsp. all-purpose flour and 1/4 cup firmly packed brown sugar in a food processor until combined. Add 1 Tbsp. cold butter, cut into small pieces, and process 45 seconds or until mixture resembles coarse meal; stir in 1/3 cup finely chopped pecans. Sprinkle mixture over Sweet Potato Filling in baking dish. Bake at 350\u00b0 for 40 to 45 minutes or until topping is golden brown. Hands-on Time: 20 min.; Total Time: 2 hr., 20 min."", ""Per serving: Calories 267; Fat 8g (sat 4g, mono 5g, poly 4g); Protein 7g; Carb 5g; Fiber 6g; Chol 35mg; Iron 4mg; Sodium 256mg; Calc 75mg""]",www.myrecipes.com/recipe/cornflake-sweet-potato-casserole,Gathered,"[""SWEET POTATO FILLING"", ""sweet potatoes"", ""butter"", ""brown sugar"", ""milk"", ""egg"", ""salt"", ""vanilla"", ""Vegetable cooking spray"", ""cornflakes cereal"", ""pecans"", ""brown sugar"", ""butter"", ""marshmallows""]"
197660,Cream Puff Ring,"[""1 c. water"", ""1/2 c. margarine"", ""1 c. flour"", ""1/4 tsp. salt"", ""4 eggs"", ""2 (8 oz.) pkg. cream cheese (soft)"", ""1 1/2 c. powdered sugar"", ""1 tsp. vanilla"", ""1 c. whipping cream, whipped"", ""1 (1 oz.) sq. unsweetened chocolate, melted"", ""1 Tbsp. milk""]","[""Bring water and margarine to a boil."", ""Add flour and salt. Stir vigorously over low heat until mixture forms ball."", ""Remove from heat."", ""Add eggs one at a time, beating well after each addition."", ""Drop ten 1/2 cupfuls of dough on lightly greased cookie sheet to form 9-inch ring."", ""Bake at 400\u00b0 for 50 minutes or until golden brown."", ""Remove from cookie sheet immediately."", ""Cool.""]",www.cookbooks.com/Recipe-Details.aspx?id=207713,Gathered,"[""water"", ""margarine"", ""flour"", ""salt"", ""eggs"", ""cream cheese"", ""powdered sugar"", ""vanilla"", ""whipping cream"", ""unsweetened chocolate"", ""milk""]"
213978,Pumpkin Pie Squares,"[""1 c. sifted flour"", ""1/2 c. quick oats"", ""1/2 c. margarine"", ""1 can pumpkin (2 c.)"", ""12 1/2 oz. can evaporated milk"", ""2 eggs"", ""3/4 c. sugar"", ""1/2 tsp. salt"", ""1 tsp. cinnamon"", ""1/2 tsp. ground ginger"", ""1/2 tsp. ground cloves"", ""1/2 c. pecans"", ""1/2 c. brown sugar, packed"", ""2 Tbsp. margarine""]","[""Combine flour,\toats"", ""and"", ""1/2 cup brown sugar with 1/2 cup margarine.\tBlend"", ""with"", ""electric mixer at low speed until crumbly."", ""Press"", ""into"", ""ungreased 13 x 9 x 2-inch pan."", ""Bake at 350\u00b0 for"", ""15 to 20 minutes."", ""Combine pumpkin, evaporated milk, eggs, sugar,"", ""salt and spices in mixing bowl."", ""Pour over baked bottom and\tbake 20 minutes more."", ""Combine pecans, brown sugar and margarine.\tSprinkle over pumpkin mixture.\tBake for 15 to 20 minutes or until set."", ""Cool and cut into squares.""]",www.cookbooks.com/Recipe-Details.aspx?id=307749,Gathered,"[""flour"", ""oats"", ""margarine"", ""pumpkin"", ""milk"", ""eggs"", ""sugar"", ""salt"", ""cinnamon"", ""ground ginger"", ""ground cloves"", ""pecans"", ""brown sugar"", ""margarine""]"
726933,Homemade No Ham Lentil Soup,"[""2 medium onions, chopped"", ""1 large clove garlic, pressed"", ""1 bag lentils, rinsed"", ""3 celery stalks, chopped"", ""4 carrots, grated"", ""1 pkg. frozen spinach"", ""salt to taste""]","[""In large kettle, saute onions and garlic until onions are pearly."", ""Add all other ingredients to kettle."", ""Add water to cover about 1-inch above ingredients."", ""Bring to boil."", ""Reduce heat and simmer, stirring frequently, for 2 hours."", ""Soup will thicken dramatically."", ""You may have to add more water to your liking."", ""Soup is done when lentils are tender.""]",www.cookbooks.com/Recipe-Details.aspx?id=854382,Gathered,"[""onions"", ""clove garlic"", ""lentils"", ""celery stalks"", ""carrots"", ""frozen spinach"", ""salt""]"
1032533,Different Than Everyone Else'S Scalloped Corn,"[""16 1/4 ounces whole kernel corn"", ""16 1/4 ounces cream-style corn"", ""8 ounces sour cream"", ""1/2 cup butter, melted"", ""2 eggs, slightly beaten"", ""9 1/2 ounces Jiffy corn muffin mix""]","[""Combine corn and sour cream, mixing until blended."", ""Mix in butter and eggs."", ""Add corn muffin mix and stir until combined."", ""Pour into a greased two-quart baking dish and bake at 350 degrees until top is golden brown and knife inserted in middle comes out clean. (40-45 mins).""]",www.food.com/recipe/different-than-everyone-elses-scalloped-corn-321966,Gathered,"[""kernel corn"", ""corn"", ""sour cream"", ""butter"", ""eggs"", ""corn muffin""]"
1432293,Greek Sweet Bread,"[""1 cup milk, scalded"", ""2 packages dry yeast"", ""9 1/2 cups all-purpose flour, divided"", ""6 eggs, beaten"", ""1 cup butter or margarine, melted"", ""1 1/2 cups sugar"", ""1 cup warm milk (105\u00b0 to 115\u00b0)"", ""1 tablespoon salt"", ""2 teaspoons vanilla extract"", ""1 teaspoon grated orange rind"", ""2 egg yolks, beaten""]","[""Allow 1 cup scalded milk to cool to 105\u00b0 to 115\u00b0. Combine cooled milk, yeast, and 1 cup flour in a bowl; cover and let stand in a warm place (85\u00b0), free from drafts, overnight."", ""Combine beaten eggs, butter, sugar, 1 cup warm milk, salt, vanilla, and orange rind in a large mixing bowl; mix well. Add yeast mixture; stir well. Gradually add remaining 8 1/2 cups flour to make a soft dough."", ""Turn dough out onto a floured surface, and knead 8 minutes or until smooth and elastic. Place dough in a well-greased bowl, turning to grease top. Cover and repeat rising procedure 1 hour and 45 minutes or until doubled in bulk."", ""Punch dough down; cover and repeat rising procedure 1 hour or until doubled in bulk. Punch dough down; turn out onto a floured surface."", ""Divide dough into 6 portions; shape each into a 22-inch rope. Pinch 2 ropes together at one end to seal. Twist ropes together. Shape twist into a ring, and place on a greased baking sheet. Repeat procedure with remaining ropes."", ""Cover ropes, and repeat rising procedure 1 hour or until doubled in bulk."", ""Gently brush loaves with beaten egg yolks. Bake at 350\u00b0 for 20 minutes. Cover loaves loosely with aluminum foil; continue to bake at 350\u00b0 for 20 minutes or until loaves sound hollow when tapped. Transfer loaves to wire racks to cool.""]",www.myrecipes.com/recipe/greek-sweet-bread,Gathered,"[""milk"", ""yeast"", ""flour"", ""eggs"", ""butter"", ""sugar"", ""warm milk"", ""salt"", ""vanilla"", ""orange rind"", ""egg yolks""]"
1113831,Phyllo Triangles With A Leek-Goat'S Cheese Filling,"[""1 thin leek"", ""40 g butter"", ""1 tomatoes"", ""4 green olives, pitted"", ""80 g soft goat's cheese"", ""black pepper"", ""4 sheets phyllo pastry"", ""2 cherry tomatoes"", ""1 sprig parsley""]","[""Clean leeks, cut in half lengthwise, and slice white parts (greens are not used). Wilt leek in 1 tbsp hot butter in circa 5 minutes Peel tomatoes, remove seeds, and dice. Cut olives in chunks. Mix leek, tomato, olives, cheese; add pepper to taste."", ""Pre-heat oven at 200 deg C (400 deg F). Line cookie tray with baking paper. Melt remainder of butter. Spread a thin layer of butter over a sheet of pastry; fold in two, spread another thin layer of butter on top, put 1/4 of leek mixture on top at short end, and fold into a triangle. Spread with butter. Repeat with other sheets of pastry Bake in oven in until golden brown (circa 15 mins)."", ""Cut cherry tomatoes into halves. Serve triangles with cherry tomatoes and parsley.""]",www.food.com/recipe/phyllo-triangles-with-a-leek-goats-cheese-filling-236846,Gathered,"[""thin leek"", ""butter"", ""tomatoes"", ""green olives"", ""black pepper"", ""pastry"", ""tomatoes"", ""parsley""]"
1589308,Salted Peanut Brownie Bites,"[""FOR THE TOPPING:"", ""1/4 cups Roasted Peanuts, Finely Chopped"", ""1-1/2 Tablespoon Brown Sugar"", ""1-1/4 teaspoon Sea Salt"", ""FOR THE BROWNIE BITES:"", ""1/2 cups Unsalted Butter"", ""1 Tablespoon Canola Oil"", ""1 cup Sugar"", ""2 Large Eggs"", ""1 teaspoon Vanilla Extract"", ""1/2 cups All-purpose Flour"", ""3/4 cups Unsweetened Cocoa (dutch Processed)"", ""1/4 teaspoons Salt""]","[""Preheat oven to 350\u00b0F. Grease a mini muffin tin with nonstick spray. Set aside."", ""Mix together the topping ingredients with your fingertips. Set aside."", ""In a medium-sized bowl, melt butter in the microwave for approximately 50 seconds. Mix in oil, sugar, eggs and vanilla until combined (about a minute). Add flour, cocoa powder and salt. Mix until just combined."", ""Drop about 2 tablespoons batter into each mini muffin tin. Top with the peanut sugar mixture."", ""Bake for 12-15 minutes. Brownies should still have a bit clinging to the inserted toothpick. Let cool for 5 minutes in the pan then transfer to a cooling rack.""]",tastykitchen.com/recipes/desserts/salted-peanut-brownie-bites/,Gathered,"[""\u00bc"", ""Brown Sugar"", ""Salt"", ""BROWNIE BITES"", ""Butter"", ""Canola Oil"", ""Sugar"", ""Eggs"", ""Vanilla"", ""All-purpose"", ""\u00be"", ""\u00bc""]"
1114669,Armenian Lentil Patties,"[""1 1/2 cups lentils"", ""1 cup onion, chopped"", ""2 large garlic cloves, crushed"", ""1 quart water"", ""1 cup bulgur"", ""1/4 cup fresh parsley, chopped"", ""2 tablespoons oil"", ""1 3/4 teaspoons salt"", ""1 teaspoon paprika"", ""1/4 teaspoon pepper"", ""1 cup fresh parsley, minced"", ""1 cup green onion, with tops minced""]","[""In a covered pot, cook lentils, onion, and garlic in water about 25 minutes until lentils are tender."", ""Add the next 5 ingredients and mix well; cover and simmer over low heat 2 minutes. Cool to lukewarm."", ""Add pepper and stir well."", ""Divide mixture into 18 portions and shape into patties."", ""Mix 1 cup parsley with green onions and roll patties in mixture.""]",www.food.com/recipe/armenian-lentil-patties-265349,Gathered,"[""lentils"", ""onion"", ""garlic"", ""water"", ""bulgur"", ""fresh parsley"", ""oil"", ""salt"", ""paprika"", ""pepper"", ""fresh parsley"", ""green onion""]"
1166777,Cascaron - Bitsu-Bitsu (Dough Balls),"[""mochi flour"", ""1 coconut, grated, place coconut in a large bowl"", ""1 1/2 cups hot water, pour into bowl of coconut"", ""dark brown sugar"", ""1/4 cup cold water""]","[""Squeeze grated coconut in water then strain coconut water in clean dish towel or cheesecloth over another bowl."", ""Squeeze until all liquid has been extracted (Instead of fresh coconut, you may use 1/2 can of grated coconut and 1 1/2 cups of water)."", ""Place canned coconut in 1 package of mochi flour and add water until dough is soft but not too sticky."", ""Do the same with fresh coconut."", ""Shape dough in balls of 1 inch diameter and fry in deep fat until golden brown."", ""Drain dough balls on paper towel."", ""Then put them in a large mixing bowl."", ""When all have been fried, boil water and 1/3 box brown sugar in a small sauce pan until it reaches the soft boil stage."", ""This is done by placing a drop of syrup in a bowl of cold water."", ""If it retains it shape and is soft, it is ready."", ""Pour over dough balls."", ""Mix well so that all are coated with syrup."", ""Remove from bowl and place them in a platter to cool."", ""Excellent with coffee or tea.""]",www.food.com/recipe/cascaron-bitsu-bitsu-dough-balls-14280,Gathered,"[""flour"", ""coconut"", ""hot water"", ""brown sugar"", ""cold water""]"
870207,Broccoli Casserole,"[""1 c. rice, cooked"", ""1 pkg. frozen thawed, cooked broccoli"", ""1/2 c. celery, chopped"", ""1/2 c. onion, chopped"", ""1 stick margarine"", ""1/2 c. toasted almonds"", ""1/2 c. shredded cheese"", ""1 can mushroom soup"", ""1/4 c. milk"", ""1/2 c. toasted almonds or 1/2 c. shredded cheese""]","[""Saute celery and onion in margarine."", ""Add the broccoli and cooked rice."", ""Add mushroom soup and milk; mix well and put into greased casserole dish."", ""Pat toasted almonds or shredded cheese on top."", ""Bake in 350\u00b0 oven 20 to 30 minutes."", ""Serves 4 to 5.""]",www.cookbooks.com/Recipe-Details.aspx?id=593095,Gathered,"[""rice"", ""frozen thawed"", ""celery"", ""onion"", ""margarine"", ""almonds"", ""shredded cheese"", ""mushroom soup"", ""milk"", ""almonds""]"
770443,Ginger Crinkles,"[""2/3 c. Wesson oil"", ""1 c. sugar"", ""1 egg"", ""4 Tbsp. molasses"", ""2 c. sifted plain flour"", ""2 tsp. soda"", ""1/2 tsp. salt"", ""1 tsp. cinnamon"", ""1 tsp. ginger"", ""granulated sugar (for rolling)""]","[""Mix oil, sugar and egg and beat well."", ""Stir in molasses."", ""Sift together dry ingredients and add."", ""Mix well."", ""Roll into balls and roll in sugar."", ""Bake on ungreased baking sheet for 15 minutes at 350\u00b0."", ""Makes 4 dozen.""]",www.cookbooks.com/Recipe-Details.aspx?id=985138,Gathered,"[""Wesson oil"", ""sugar"", ""egg"", ""molasses"", ""flour"", ""soda"", ""salt"", ""cinnamon"", ""ginger"", ""sugar""]"
